group;id;course;semester;grade
1;147;Virtual Reality and Simulated Environments;1;13.6
1;147;Virtual Reality and Simulated Environments;1;12.2
1;147;Virtual Reality and Simulated Environments;1;16.5
1;147;Virtual Reality and Simulated Environments;1;15.6
1;147;Xenobiology and Extraterrestrial Life;1;8.25
1;147;Xenobiology and Extraterrestrial Life;1;3.5
1;147;Xenobiology and Extraterrestrial Life;1;11.75
1;147;Xenobiology and Extraterrestrial Life;1;7.25
1;147;Xenobiology and Extraterrestrial Life;1;10
1;149;Artificial Intelligence and Robotics;2;9.3
1;149;Artificial Intelligence and Robotics;2;14.8
1;149;Artificial Intelligence and Robotics;2;12.6
1;149;Artificial Intelligence and Robotics;2;13.7
1;149;Artificial Intelligence and Robotics;2;12.6
1;149;Artificial Intelligence and Robotics;2;12.8
1;149;Artificial Intelligence and Robotics;2;13
1;149;Astroengineering and Planetary Colonization;1;6.5
1;149;Astroengineering and Planetary Colonization;1;14
1;149;Astroengineering and Planetary Colonization;1;12.5
1;149;Astroengineering and Planetary Colonization;1;13
1;149;Astroengineering and Planetary Colonization;1;15.5
1;149;Astroengineering and Planetary Colonization;1;11.5
1;149;Cybernetics and Human Augmentation;1;16
1;149;Cybernetics and Human Augmentation;1;15
1;149;Cybernetics and Human Augmentation;1;13
1;149;Cybernetics and Human Augmentation;1;14
1;149;Cybernetics and Human Augmentation;1;19
1;149;Cybernetics and Human Augmentation;1;14
1;149;Cybernetics and Human Augmentation;1;16
1;149;Cybernetics and Human Augmentation;1;12
1;149;Cybernetics and Human Augmentation;1;12
1;149;Energy Harvesting and Sustainability;2;13.9
1;149;Energy Harvesting and Sustainability;2;11.9
1;149;Energy Harvesting and Sustainability;2;13.4
1;149;Energy Harvesting and Sustainability;2;10.8
1;149;Interstellar Travel and Navigation;2;16.5
1;149;Interstellar Travel and Navigation;2;16
1;149;Interstellar Travel and Navigation;2;16.5
1;149;Interstellar Travel and Navigation;2;12.5
1;149;Interstellar Travel and Navigation;2;14
1;149;Interstellar Travel and Navigation;2;15.5
1;149;Interstellar Travel and Navigation;2;10.5
1;149;Interstellar Travel and Navigation;2;13
1;149;Interstellar Travel and Navigation;2;13.5
1;149;Interstellar Travel and Navigation;2;15.5
1;149;Neurotechnology and Mind Control;1;10.75
1;149;Neurotechnology and Mind Control;1;10.25
1;149;Neurotechnology and Mind Control;1;10.25
1;149;Neurotechnology and Mind Control;1;11.25
1;149;Neurotechnology and Mind Control;1;8.75
1;149;Neurotechnology and Mind Control;1;11.5
1;149;Neurotechnology and Mind Control;1;8
1;149;Neurotechnology and Mind Control;1;10.5
1;149;Quantum Physics and Time Manipulation;2;11
1;149;Quantum Physics and Time Manipulation;2;8
1;149;Quantum Physics and Time Manipulation;2;11
1;149;Quantum Physics and Time Manipulation;2;11
1;149;Quantum Physics and Time Manipulation;2;14
1;149;Quantum Physics and Time Manipulation;2;8
1;149;Quantum Physics and Time Manipulation;2;11
1;149;Quantum Physics and Time Manipulation;2;14
1;149;Quantum Physics and Time Manipulation;2;11
1;149;Space Law and Ethics;1;5.5
1;149;Space Law and Ethics;1;8.5
1;149;Space Law and Ethics;1;8
1;149;Space Law and Ethics;1;7.5
1;149;Space Law and Ethics;1;7
1;149;Space Law and Ethics;1;8.5
1;149;Space Law and Ethics;1;4
1;149;Space Law and Ethics;1;8
1;149;Space Law and Ethics;1;9
1;149;Space Law and Ethics;1;9.5
1;149;Virtual Reality and Simulated Environments;1;17.4
1;149;Virtual Reality and Simulated Environments;1;15.2
1;149;Virtual Reality and Simulated Environments;1;11.6
1;149;Virtual Reality and Simulated Environments;1;15.2
1;149;Virtual Reality and Simulated Environments;1;12.6
1;149;Virtual Reality and Simulated Environments;1;14.8
1;149;Xenobiology and Extraterrestrial Life;1;9.5
1;149;Xenobiology and Extraterrestrial Life;1;13.5
1;149;Xenobiology and Extraterrestrial Life;1;7.5
1;149;Xenobiology and Extraterrestrial Life;1;9
1;149;Xenobiology and Extraterrestrial Life;1;8.25
1;182;Artificial Intelligence and Robotics;2;12.1
1;182;Artificial Intelligence and Robotics;2;10.7
1;182;Artificial Intelligence and Robotics;2;12.9
1;182;Artificial Intelligence and Robotics;2;14.2
1;182;Artificial Intelligence and Robotics;2;10.7
1;182;Artificial Intelligence and Robotics;2;12.1
1;182;Artificial Intelligence and Robotics;2;13.2
1;182;Astroengineering and Planetary Colonization;1;16
1;182;Astroengineering and Planetary Colonization;1;10.5
1;182;Astroengineering and Planetary Colonization;1;16.5
1;182;Astroengineering and Planetary Colonization;1;15
1;182;Astroengineering and Planetary Colonization;1;12.5
1;182;Astroengineering and Planetary Colonization;1;9.5
1;182;Astroengineering and Planetary Colonization;1;8.5
1;182;Astroengineering and Planetary Colonization;1;8.5
1;182;Cybernetics and Human Augmentation;1;12
1;182;Cybernetics and Human Augmentation;1;12
1;182;Cybernetics and Human Augmentation;1;16
1;182;Cybernetics and Human Augmentation;1;12
1;182;Cybernetics and Human Augmentation;1;15
1;182;Cybernetics and Human Augmentation;1;13
1;182;Cybernetics and Human Augmentation;1;15
1;182;Cybernetics and Human Augmentation;1;17
1;182;Cybernetics and Human Augmentation;1;14
1;182;Energy Harvesting and Sustainability;2;12.4
1;182;Energy Harvesting and Sustainability;2;12.2
1;182;Energy Harvesting and Sustainability;2;10.5
1;182;Interstellar Travel and Navigation;2;11.5
1;182;Interstellar Travel and Navigation;2;10
1;182;Interstellar Travel and Navigation;2;13
1;182;Interstellar Travel and Navigation;2;16
1;182;Interstellar Travel and Navigation;2;13.5
1;182;Interstellar Travel and Navigation;2;13.5
1;182;Interstellar Travel and Navigation;2;9
1;182;Interstellar Travel and Navigation;2;16
1;182;Interstellar Travel and Navigation;2;18
1;182;Interstellar Travel and Navigation;2;17
1;182;Neurotechnology and Mind Control;1;7.5
1;182;Neurotechnology and Mind Control;1;14
1;182;Neurotechnology and Mind Control;1;10
1;182;Neurotechnology and Mind Control;1;8.5
1;182;Neurotechnology and Mind Control;1;12
1;182;Neurotechnology and Mind Control;1;9.75
1;182;Neurotechnology and Mind Control;1;11.25
1;182;Neurotechnology and Mind Control;1;11.5
1;182;Neurotechnology and Mind Control;1;10.75
1;182;Quantum Physics and Time Manipulation;2;9
1;182;Quantum Physics and Time Manipulation;2;11
1;182;Quantum Physics and Time Manipulation;2;9
1;182;Quantum Physics and Time Manipulation;2;11
1;182;Quantum Physics and Time Manipulation;2;11
1;182;Quantum Physics and Time Manipulation;2;8
1;182;Quantum Physics and Time Manipulation;2;11
1;182;Quantum Physics and Time Manipulation;2;12
1;182;Quantum Physics and Time Manipulation;2;9
1;182;Quantum Physics and Time Manipulation;2;11
1;182;Space Law and Ethics;1;5.5
1;182;Space Law and Ethics;1;4.5
1;182;Space Law and Ethics;1;5
1;182;Space Law and Ethics;1;4.5
1;182;Space Law and Ethics;1;9
1;182;Space Law and Ethics;1;9.5
1;182;Space Law and Ethics;1;9
1;182;Space Law and Ethics;1;9
1;182;Space Law and Ethics;1;6
1;182;Virtual Reality and Simulated Environments;1;16.9
1;182;Virtual Reality and Simulated Environments;1;13.9
1;182;Virtual Reality and Simulated Environments;1;13.8
1;182;Virtual Reality and Simulated Environments;1;13
1;182;Virtual Reality and Simulated Environments;1;15
1;182;Virtual Reality and Simulated Environments;1;14.3
1;182;Xenobiology and Extraterrestrial Life;1;9
1;182;Xenobiology and Extraterrestrial Life;1;9.25
1;182;Xenobiology and Extraterrestrial Life;1;10.5
1;182;Xenobiology and Extraterrestrial Life;1;4
1;182;Xenobiology and Extraterrestrial Life;1;6.25
1;188;Artificial Intelligence and Robotics;2;14.3
1;188;Artificial Intelligence and Robotics;2;12.1
1;188;Artificial Intelligence and Robotics;2;12.7
1;188;Artificial Intelligence and Robotics;2;12.7
1;188;Artificial Intelligence and Robotics;2;12.9
1;188;Artificial Intelligence and Robotics;2;13.2
1;188;Artificial Intelligence and Robotics;2;13.2
1;188;Astroengineering and Planetary Colonization;1;10
1;188;Astroengineering and Planetary Colonization;1;8.5
1;188;Astroengineering and Planetary Colonization;1;9.5
1;188;Astroengineering and Planetary Colonization;1;9
1;188;Astroengineering and Planetary Colonization;1;18
1;188;Astroengineering and Planetary Colonization;1;10.5
1;188;Astroengineering and Planetary Colonization;1;5.5
1;188;Astroengineering and Planetary Colonization;1;7
1;188;Cybernetics and Human Augmentation;1;12
1;188;Cybernetics and Human Augmentation;1;18
1;188;Cybernetics and Human Augmentation;1;13
1;188;Cybernetics and Human Augmentation;1;17
1;188;Cybernetics and Human Augmentation;1;14
1;188;Cybernetics and Human Augmentation;1;16
1;188;Cybernetics and Human Augmentation;1;18
1;188;Cybernetics and Human Augmentation;1;18
1;188;Cybernetics and Human Augmentation;1;15
1;188;Energy Harvesting and Sustainability;2;16.4
1;188;Energy Harvesting and Sustainability;2;15.8
1;188;Energy Harvesting and Sustainability;2;17.3
1;188;Energy Harvesting and Sustainability;2;15.2
1;188;Interstellar Travel and Navigation;2;10.5
1;188;Interstellar Travel and Navigation;2;15.5
1;188;Interstellar Travel and Navigation;2;20
1;188;Interstellar Travel and Navigation;2;10
1;188;Interstellar Travel and Navigation;2;11.5
1;188;Interstellar Travel and Navigation;2;13
1;188;Interstellar Travel and Navigation;2;16
1;188;Interstellar Travel and Navigation;2;16
1;188;Neurotechnology and Mind Control;1;8.5
1;188;Neurotechnology and Mind Control;1;10.5
1;188;Neurotechnology and Mind Control;1;10.5
1;188;Neurotechnology and Mind Control;1;8.5
1;188;Neurotechnology and Mind Control;1;11.25
1;188;Neurotechnology and Mind Control;1;10.25
1;188;Neurotechnology and Mind Control;1;10
1;188;Quantum Physics and Time Manipulation;2;10
1;188;Quantum Physics and Time Manipulation;2;12
1;188;Quantum Physics and Time Manipulation;2;11
1;188;Quantum Physics and Time Manipulation;2;12
1;188;Quantum Physics and Time Manipulation;2;12
1;188;Quantum Physics and Time Manipulation;2;10
1;188;Quantum Physics and Time Manipulation;2;12
1;188;Quantum Physics and Time Manipulation;2;11
1;188;Quantum Physics and Time Manipulation;2;12
1;188;Quantum Physics and Time Manipulation;2;11
1;188;Space Law and Ethics;1;5.5
1;188;Space Law and Ethics;1;9
1;188;Space Law and Ethics;1;9.5
1;188;Space Law and Ethics;1;5.5
1;188;Space Law and Ethics;1;9
1;188;Space Law and Ethics;1;8.5
1;188;Space Law and Ethics;1;8
1;188;Space Law and Ethics;1;7.5
1;188;Space Law and Ethics;1;8.5
1;188;Space Law and Ethics;1;11
1;188;Virtual Reality and Simulated Environments;1;14.5
1;188;Virtual Reality and Simulated Environments;1;16.8
1;188;Virtual Reality and Simulated Environments;1;18.1
1;188;Virtual Reality and Simulated Environments;1;16.2
1;188;Virtual Reality and Simulated Environments;1;15.3
1;188;Virtual Reality and Simulated Environments;1;15.7
1;188;Xenobiology and Extraterrestrial Life;1;11
1;188;Xenobiology and Extraterrestrial Life;1;9.25
1;188;Xenobiology and Extraterrestrial Life;1;11.5
1;188;Xenobiology and Extraterrestrial Life;1;8.75
1;188;Xenobiology and Extraterrestrial Life;1;7.25
1;206;Artificial Intelligence and Robotics;2;13.6
1;206;Artificial Intelligence and Robotics;2;13.7
1;206;Artificial Intelligence and Robotics;2;12.4
1;206;Artificial Intelligence and Robotics;2;13.2
1;206;Artificial Intelligence and Robotics;2;13.6
1;206;Artificial Intelligence and Robotics;2;15.6
1;206;Artificial Intelligence and Robotics;2;8.6
1;206;Astroengineering and Planetary Colonization;1;11
1;206;Astroengineering and Planetary Colonization;1;17
1;206;Astroengineering and Planetary Colonization;1;9.5
1;206;Astroengineering and Planetary Colonization;1;11
1;206;Astroengineering and Planetary Colonization;1;12.5
1;206;Astroengineering and Planetary Colonization;1;14.5
1;206;Astroengineering and Planetary Colonization;1;12
1;206;Astroengineering and Planetary Colonization;1;11
1;206;Cybernetics and Human Augmentation;1;12
1;206;Cybernetics and Human Augmentation;1;15
1;206;Cybernetics and Human Augmentation;1;17
1;206;Cybernetics and Human Augmentation;1;15
1;206;Cybernetics and Human Augmentation;1;15
1;206;Cybernetics and Human Augmentation;1;13
1;206;Cybernetics and Human Augmentation;1;12
1;206;Cybernetics and Human Augmentation;1;12
1;206;Cybernetics and Human Augmentation;1;13
1;206;Energy Harvesting and Sustainability;2;15
1;206;Energy Harvesting and Sustainability;2;12.1
1;206;Energy Harvesting and Sustainability;2;14
1;206;Energy Harvesting and Sustainability;2;14.2
1;206;Interstellar Travel and Navigation;2;13
1;206;Interstellar Travel and Navigation;2;18
1;206;Interstellar Travel and Navigation;2;13
1;206;Interstellar Travel and Navigation;2;4.5
1;206;Interstellar Travel and Navigation;2;14
1;206;Interstellar Travel and Navigation;2;11
1;206;Interstellar Travel and Navigation;2;16.5
1;206;Interstellar Travel and Navigation;2;14
1;206;Interstellar Travel and Navigation;2;13
1;206;Neurotechnology and Mind Control;1;11.25
1;206;Neurotechnology and Mind Control;1;13
1;206;Neurotechnology and Mind Control;1;8.75
1;206;Neurotechnology and Mind Control;1;7.75
1;206;Neurotechnology and Mind Control;1;12.25
1;206;Neurotechnology and Mind Control;1;7.5
1;206;Neurotechnology and Mind Control;1;12.25
1;206;Neurotechnology and Mind Control;1;12.25
1;206;Neurotechnology and Mind Control;1;8.75
1;206;Quantum Physics and Time Manipulation;2;10
1;206;Quantum Physics and Time Manipulation;2;12
1;206;Quantum Physics and Time Manipulation;2;9
1;206;Quantum Physics and Time Manipulation;2;12
1;206;Quantum Physics and Time Manipulation;2;11
1;206;Quantum Physics and Time Manipulation;2;9
1;206;Quantum Physics and Time Manipulation;2;11
1;206;Quantum Physics and Time Manipulation;2;10
1;206;Quantum Physics and Time Manipulation;2;10
1;206;Quantum Physics and Time Manipulation;2;11
1;206;Space Law and Ethics;1;8.5
1;206;Space Law and Ethics;1;7.5
1;206;Space Law and Ethics;1;8.5
1;206;Space Law and Ethics;1;7.5
1;206;Space Law and Ethics;1;7
1;206;Space Law and Ethics;1;5.5
1;206;Space Law and Ethics;1;6
1;206;Space Law and Ethics;1;9.5
1;206;Space Law and Ethics;1;8.5
1;206;Space Law and Ethics;1;5
1;206;Virtual Reality and Simulated Environments;1;11
1;206;Virtual Reality and Simulated Environments;1;15.1
1;206;Virtual Reality and Simulated Environments;1;15.5
1;206;Virtual Reality and Simulated Environments;1;13.3
1;206;Virtual Reality and Simulated Environments;1;9.1
1;206;Virtual Reality and Simulated Environments;1;17.1
1;206;Xenobiology and Extraterrestrial Life;1;9.5
1;206;Xenobiology and Extraterrestrial Life;1;9
1;206;Xenobiology and Extraterrestrial Life;1;11.5
1;206;Xenobiology and Extraterrestrial Life;1;9.25
1;206;Xenobiology and Extraterrestrial Life;1;13
1;212;Artificial Intelligence and Robotics;2;12.2
1;212;Artificial Intelligence and Robotics;2;12
1;212;Artificial Intelligence and Robotics;2;14
1;212;Artificial Intelligence and Robotics;2;11.6
1;212;Artificial Intelligence and Robotics;2;14.1
1;212;Artificial Intelligence and Robotics;2;13.2
1;212;Astroengineering and Planetary Colonization;1;7.5
1;212;Astroengineering and Planetary Colonization;1;18.5
1;212;Astroengineering and Planetary Colonization;1;11
1;212;Astroengineering and Planetary Colonization;1;12
1;212;Astroengineering and Planetary Colonization;1;8
1;212;Astroengineering and Planetary Colonization;1;8.5
1;212;Astroengineering and Planetary Colonization;1;9.5
1;212;Astroengineering and Planetary Colonization;1;12.5
1;212;Cybernetics and Human Augmentation;1;12
1;212;Cybernetics and Human Augmentation;1;13
1;212;Cybernetics and Human Augmentation;1;14
1;212;Cybernetics and Human Augmentation;1;15
1;212;Cybernetics and Human Augmentation;1;11
1;212;Cybernetics and Human Augmentation;1;13
1;212;Cybernetics and Human Augmentation;1;10
1;212;Cybernetics and Human Augmentation;1;16
1;212;Cybernetics and Human Augmentation;1;13
1;212;Cybernetics and Human Augmentation;1;18
1;212;Energy Harvesting and Sustainability;2;15.8
1;212;Energy Harvesting and Sustainability;2;12.1
1;212;Energy Harvesting and Sustainability;2;15.9
1;212;Energy Harvesting and Sustainability;2;11.7
1;212;Interstellar Travel and Navigation;2;18
1;212;Interstellar Travel and Navigation;2;16
1;212;Interstellar Travel and Navigation;2;12
1;212;Interstellar Travel and Navigation;2;15
1;212;Interstellar Travel and Navigation;2;13.5
1;212;Interstellar Travel and Navigation;2;13.5
1;212;Interstellar Travel and Navigation;2;9.5
1;212;Interstellar Travel and Navigation;2;8.5
1;212;Interstellar Travel and Navigation;2;12
1;212;Interstellar Travel and Navigation;2;9.5
1;212;Neurotechnology and Mind Control;1;11
1;212;Neurotechnology and Mind Control;1;14.75
1;212;Neurotechnology and Mind Control;1;12.5
